"GEO 1513, Terre Apocalypse: comprendre les désastres naturels "
"GEO 1515, Introduction aux matériaux terrestres "
"GEO 1701, Terre: les catastrophes naturelles expliquées "
"GEO 2020, Études de terrain I / Field Studies I "
"GEO 2113, Paleontology "
"GEO 2163, Introduction to Mineralogy "
"GEO 2165, Stratigraphy and Sedimentation "
"GEO 2166, Oceanography "
"GEO 2307, Environmental Geology "
"GEO 2316, Introduction to Climate Science "
"GEO 2321, Structural Geology and Tectonics "
"GEO 2334, Quaternary Geology and Climate Change "
"GEO 2352, Geoscience Data Analysis "
"GEO 2513, Paléontologie "
"GEO 2563, Introduction à la minéralogie "
"GEO 2565, Stratigraphie et sédimentation "
"GEO 2566, Océanographie "
"GEO 2707, Géologie environnementale "
"GEO 2716, Introduction à la science du climat "
"GEO 2721, Géologie structurale et tectonique "
"GEO 2734, Géologie quaternaire et changement climatique "
"GEO 2752, Analyse de données géoscientifiques "
"GEO 3163, Igneous Petrology "
"GEO 3164, Metamorphic Petrology "
"GEO 3165, Carbonate Sedimentology "
"GEO 3166, Siliciclastic Sedimentology "
"GEO 3167, Mineral Deposits "
"GEO 3191, Applied Geophysics "
"GEO 3342, Introduction to Hydrogeology "
"GEO 3372, Petrology of Mineral Deposits "
"GEO 3382, Geochemistry "
"GEO 3393, Planetary Geology "
"GEO 3563, Pétrologie ignée "
"GEO 3564, Pétrologie métamorphique "
"GEO 3565, Sédimentologie carbonatée "
"GEO 3566, Sédimentologie silico-clastique "
"GEO 3567, Géologie des gîtes minéraux "
"GEO 3591, Géophysique appliquée "
"GEO 3742, Introduction à l'hydrogéologie "
"GEO 3782, Géochimie "
"GEO 3920, Études de terrain II / Field  Studies II "
"GEO 4010, Projet de recherche / Honours Project "
"GEO 4010,1 Projet de recherche  / Honours Project "
"GEO 4010,2 Projet de recherche  / Honours Project  "
"GEO 4300, Field Studies in Earth Sciences "
"GEO 4301, Selected Topics in Earth Sciences "
"GEO 4303, Aqueous Inorganic Geochemistry and Modelling "
"GEO 4304, Precambrian Geology "
"GEO 4306, Applied GIS for Science and Engineering "
"GEO 4308, Geochronology and Isotope Tracers "
"GEO 4309, Climate Change "
"GEO 4313, Isotope Mapping "
"GEO 4314, Modern Ocean Processes "
"GEO 4315, Global Biogeochemical Cycles "
"GEO 4322, Advanced Structure "
"GEO 4341, Advanced Physical Hydrogeology "
"GEO 4342, Natural and Contaminant Groundwater Geochemistry "
"GEO 4354, Quantitative Analysis in Geology "
"GEO 4362, Advanced Igneous Petrogenesis "
"GEO 4363, Advanced Metamorphic Petrology "
"GEO 4365, Advanced Carbonate Sedimentology "
"GEO 4366, Siliciclastic Sedimentology "
"GEO 4367, Advanced Mineralogy "
"GEO 4371, Advanced Mineral Deposits "
"GEO 4382, Advanced Geochemistry "
"GEO 4700, Études de terrain en sciences de la terre "
"GEO 4701, Sujets choisis en sciences de la terre "
"GEO 4703, Géochimie inorganique aqueuse et modélisation "
"GEO 4704, Géologie du précambrien "
"GEO 4706, SIG appliqué aux sciences et génie "
"GEO 4708, Géochronologie et traceurs isotopiques "
"GEO 4709, Changements climatiques "
"GEO 4713, Cartographie isotopique "
"GEO 4714, Processus océaniques modernes "
"GEO 4715, Cycles biogéochimiques globaux "
"GEO 5114, Mineralogy "
"GEO 5115, Thermodynamics, Kinetic Theory and Metamorphic Petrology "
"GEO 5122, Advanced Igneous Petrology "
"GEO 5124, Geology and Geochemistry of Ore Deposits "
"GEO 5125, Natural Hazards in Canada - Risk and Impacts "
"GEO 5131, Siliciclastic Sedimentology "
"GEO 5135, Carbonate Sedimentology "
"GEO 5136, Paleobiology "
"GEO 5137, Evolutionary Developmental Biology "
"GEO 5138, Advanced Micropaleontology "
"GEO 5143, Environmental Isotopes and Groundwater Geochemistry "
"GEO 5144, Isotope Mapping and Provenance Applications "
"GEO 5145, Radioisotope Geochemistry Methods "
"GEO 5147, Aqueous Inorganic Geochemistry and Modelling "
"GEO 5149, Reactive Transport Modelling "
"GEO 5151, Precambrian Geology "
"GEO 5153, Computer Techniques in the Earth Sciences "
"GEO 5155, Climate Change "
"GEO 5157, Tectonic Processes Emphasizing Geochronology and Metamorphism "
"GEO 5160, Chemistry of the Earth "
"GEO 5163, Stable Isotope Geochemistry "
"GEO 5169, Radiogenic Isotope Geochemistry "
"GEO 5171, Physics of the Earth "
"GEO 5173, Structural Geology "
"GEO 5174, Tectonics "
"GEO 5177, Engineering Seismology "
"GEO 5178, Geophysical Signal Processing "
"GEO 5191, Research Topics in Earth Sciences "
"GEO 5193, Field Studies "
"GEO 5301, Seminars in Earth Sciences "
"GEO 5306, Hydrothermal Ore Deposits "
"GEO 5900, Séminaire de Maîtrise / MSc Seminar"
"GEO 8900, Séminaire de doctorat / PhD Seminar"
"GEO 9998, Examen de synthèse  / Comprehensive Examination "
"HIS 1100, History Labs "
"HIS 1101, The Making of Canada "
"HIS 1110, Introduction to Global History "
"HIS 1111, The Twentieth-Century World from 1945, "
"HIS 1120, What Is Europe?  "
"HIS 1500, Laboratoires d'histoire "
"HIS 1501, La formation du Canada "
"HIS 1510, Initiation à l'histoire globale "
"HIS 1511, Le monde au XXe siècle depuis 1945, "
"HIS 1520, Qu'est-ce que l'Europe ?  "
"HIS 2100, The Historian's Craft "
"HIS 2101, The Beginnings of Greek Civilization "
"HIS 2102, Athens, Persia, and Sparta "
"HIS 2103, The Republic "
"HIS 2104, The Early Empire "
"HIS 2105, History of the Jews in Canada "
"HIS 2116, Imperial Russia From 1613, to the 1917, Revolution "
"HIS 2117, History of the USSR "
"HIS 2129, Technology, Society and Environment Since 1850, "
"HIS 2151, The United States from 1750, to 1877, "
"HIS 2152, The United States from 1877, to 1945, "
"HIS 2153, The United States from 1945, to the Present "
"HIS 2160, History of the Middle East from World War I "
"HIS 2170, Latin America, Colonial Period "
"HIS 2171, Latin America, Modern Period "
"HIS 2175, Southeast Asian Civilizations to the 18th Century "
"HIS 2176, Southeast Asian Civilizations from the 18th Century to the Present "
"HIS 2177, History of East Asia from Antiquity to 1600, "
"HIS 2178, History of East Asia from 1600, to the Present "
"HIS 2182, Women in Canada "
"HIS 2185, Gender and Sexuality in Historical Perspective "
"HIS 2197, Philosophy of History "
"HIS 2300, Global Environmental History "
"HIS 2307, History of the Native Peoples in Canada, from the origins to the present "
"HIS 2326, The History of the British Empire "
"HIS 2335, Deciphering the Medieval Era: Western Europe from the 5th to the 15th Century "
"HIS 2336, Early Modern Europe, 16th to 18th Century "
"HIS 2341, Europe in the 19th Century "
"HIS 2342, Europe in the 20th Century "
"HIS 2355, Central and Eastern Europe since 1815, "
"HIS 2361, New France "
"HIS 2362, British North America, 1763,-1867, "
"HIS 2363, Canada, 1867,-1939, "
"HIS 2364, Contemporary Canada "
"HIS 2376, The African Past "
"HIS 2500, Le métier d'historien "
"HIS 2501, Les débuts de la civilisation grecque "
"HIS 2502, Athènes, la Perse et Sparte "
"HIS 2503, La république "
"HIS 2504, Le Haut-Empire "
"HIS 2505, Histoire des juifs au Canada "
"HIS 2516, La Russie impériale de 1613, à la révolution de 1917, "
"HIS 2517, Histoire de l'U.R.S.S. "
"HIS 2529, Technologies, société et environnement depuis 1850, "
"HIS 2551, Histoire des États-Unis de 1750, à 1877, "
"HIS 2552, Histoire des États-Unis de 1877, à 1945, "
"HIS 2553, Les États-Unis depuis 1945, "
"HIS 2560, Histoire du Moyen-Orient depuis la Première Guerre mondiale "
"HIS 2570, Amérique latine, époque coloniale "
"HIS 2571, Amérique latine, époque contemporaine "
"HIS 2575, Civilisations de l'Asie du Sud-Est jusqu'au XVIIIe siècle "
"HIS 2576, Civilisations de l'Asie du Sud-Est du XVIIIe siècle à nos jours "
"HIS 2577, Histoire de l'Asie de l'Est de l'antiquité à 1600, "
"HIS 2578, Histoire de l'Asie de l'Est de 1600, à nos jours "
"HIS 2582, Les femmes au Canada "
"HIS 2585, Genre et sexualité dans une perspective historique "
"HIS 2597, Philosophie de l'histoire "
"HIS 2700, Histoire mondiale de l'environnement "
"HIS 2707, Histoire des Amérindiens au Canada, des origines à nos jours "
"HIS 2708, Histoire des francophonies nord-américaines "
"HIS 2735, Décoder la période médiévale : L'occident du Ve au XVe siècle "
"HIS 2736, L'Europe moderne  "
"HIS 2741, L'Europe au XIXe siècle "
"HIS 2742, L'Europe au XXe siècle "
"HIS 2755, L’Europe centrale et orientale de 1815, à nos jours "
"HIS 2761, La Nouvelle-France "
"HIS 2762, L'Amérique du Nord britannique 1763,-1867, "
"HIS 2763, Le Canada de 1867, à 1939, "
"HIS 2764, Le Canada contemporain "
"HIS 2776, Le passé africain "
"HIS 3100, Histories and Perceptions of History in Canada "
"HIS 3101, History and Theory "
"HIS 3104, Ontario Since Confederation "
"HIS 3105, From Source to Text "
"HIS 3107, Quebec in the 19th Century "
"HIS 3108, Quebec in the 20th Century "
"HIS 3110, Topics in Ancient History  I "
"HIS 3125, Britain from 1800, to the Present "
"HIS 3154, History of American Diplomacy "
"HIS 3175, A History of the Vietnam Wars "
"HIS 3180, Selected Topics in Asian History "
"HIS 3185, Selected Topics in African History South of the Sahara "
"HIS 3190, Selected Topics in the History of the Middle East and North Africa "
"HIS 3195, Selected Topics in Latin American History "
"HIS 3300, Conflict and Convergence: Canada and the United States since 1776, "
"HIS 3301, History Across Borders "
"HIS 3302, War and Canadian Society "
"HIS 3303, Canadian External Relations, 1867,-1945, "
"HIS 3304, Canadian Environmental History "
"HIS 3305, The Making of the Digital Age "
"HIS 3314, The Second World War "
"HIS 3315, The Cold War "
"HIS 3320, Building Europe, 1945, to the Present "
"HIS 3328, The Holocaust "
"HIS 3356, Populism in Central and Eastern Europe and Beyond "
"HIS 3375, Selected Topics in Canadian History "
"HIS 3391, Studies in Public History "
"HIS 3398, Selected Topics in Medieval History "
"HIS 3501, Histoire et Théorie "
"HIS 3505, De la source au texte "
"HIS 3507, Le Québec au XIXe siècle "
"HIS 3508, Le Québec au XXe siècle "
"HIS 3509, Thèmes choisis en histoire amérindienne "
"HIS 3510, Thèmes choisis en histoire ancienne I "
"HIS 3575, Histoire des guerres du Vietnam "
"HIS 3580, Thèmes choisis en histoire de l'Asie "
"HIS 3581, Histoire du mouvement des femmes "
"HIS 3585, Thèmes choisis en histoire de l'Afrique au sud du Sahara "
"HIS 3590, Thèmes choisis en histoire du Moyen-Orient et de l'Afrique du Nord "
"HIS 3595, Thèmes choisis en histoire de l'Amérique latine "
"HIS 3700, Conflit et convergence : le Canada et les États-Unis depuis 1776, "
"HIS 3701, Histoire à travers les frontières "
"HIS 3714, La deuxième guerre mondiale "
"HIS 3728, L'holocauste "
"HIS 3756, Populisme en Europe centrale et orientale—et au-delà "
"HIS 3764, La France de l'ancien régime de 1500, à 1799, "
"HIS 3765, La France des XIXe et XXe siècles "
"HIS 3775, Thèmes choisis en histoire du Canada "
"HIS 3781, Histoire de l'Ontario français "
"HIS 3798, Thèmes choisis en histoire médiévale "
"HIS 4100, Seminar in History Across Borders "
"HIS 4150, Ancient History Seminar "
"HIS 4301, Selected Topics in History Across Borders "
"HIS 4355, Seminar in Slovak and Central and East European History "
"HIS 4360, Selected Topics in Canadian History "
"HIS 4361, Selected Topics in American History "
"HIS 4362, Selected Topics in European History "
"HIS 4364, Selected Topics in Indigenous History "
"HIS 4365, Selected Topics in History "
"HIS 4500, Séminaire en histoire à travers les frontières "
"HIS 4550, Séminaire en histoire ancienne "
"HIS 4701, Thèmes choisis en histoire à travers les frontières. "
"HIS 4720, Séminaire en histoire médiévale "
"HIS 4755, Séminaire en histoire de la Slovaquie et de l’Europe centrale et orientale "
"HIS 4760, Thèmes choisis en histoire canadienne "
"HIS 4761, Thèmes choisis en histoire américaine "
"HIS 4762, Thèmes choisis en histoire européenne "
"HIS 4764, Thèmes choisis en histoire autochtone "
"HIS 4765, Thèmes choisis en histoire "
"HIS 7304, Seminar In Medieval History "
"HIS 7338, Seminar on the History of Colonialism and Post Colonialism "
"HIS 7704, Séminaire en histoire médiévale "
"HIS 7738, Séminaire en histoire du colonialisme et du postcolonialisme "
"HIS 8900, Séminaire de recherche doctorale / Doctoral Research Seminar "
"HSS 1100, Microbiology and Immunology "
"HSS 1101, Determinants of Health "
"HSS 1500, Microbiologie et immunologie "
"HSS 1501, Déterminants de la santé "
"HSS 2102, Communication and Health "
"HSS 2104, Human Activity, Occupation and Health "
"HSS 2105, Understanding Mental Health "
"HSS 2121, History of Health Care "
"HSS 2305, Molecular Mechanisms of Disease "
"HSS 2321, Sociopolitical and Economic Perspectives in Health "
"HSS 2381, Quantitative Methods in Health Sciences: Continuous Variables "
"HSS 2382, Quantitative Methods in Health Sciences: Categorical Variables "
"HSS 2502, Communication et santé "
"HSS 2504, Activité humaine, travail et santé "
"HSS 2505, Comprendre la santé mentale "
"HSS 2516, La santé des francophones en situation minoritaire "
"HSS 2521, Histoire des soins de santé "
"HSS 2525, Introduction à l'analyse du son pour les sciences de la parole et l'ouïe "
"HSS 2705, Mécanismes moléculaires des maladies "
"HSS 2721, Perspectives sociopolitiques et économiques de la santé "
"HSS 2781, Analyse quantitative des données en sciences de la santé: variables continues "
"HSS 2782, Analyse quantitative des données en sciences de la santé: variables catégorielles "
"HSS 3101, Health Research: Quantitative and Qualitative Approaches "
"HSS 3103, Experience of Illness, Impairment and Disability "
